"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 08, 2019","257.75","255.00","258.70","253.00","6.37M","1.62%"
"Aug 07, 2019","253.65","259.05","259.35","253.10","8.49M","-2.03%"
"Aug 06, 2019","258.90","258.75","261.50","258.15","9.41M","-0.35%"
"Aug 05, 2019","259.80","264.40","264.50","257.65","11.56M","-1.78%"
"Aug 02, 2019","264.50","267.20","267.20","263.10","8.89M","-1.14%"
"Aug 01, 2019","267.55","270.45","270.70","266.50","5.93M","-0.98%"
"Jul 31, 2019","270.20","268.60","271.10","266.00","13.65M","0.48%"
"Jul 30, 2019","268.90","268.00","270.10","266.55","13.23M","0.43%"
"Jul 29, 2019","267.75","270.00","271.15","266.50","5.53M","-0.98%"
"Jul 26, 2019","270.40","268.75","271.00","266.90","4.79M","0.95%"
"Jul 25, 2019","267.85","271.00","272.50","266.90","17.67M","-1.11%"
"Jul 24, 2019","270.85","270.30","273.35","267.90","12.07M","0.07%"
"Jul 23, 2019","270.65","265.50","271.70","265.00","14.40M","2.36%"
"Jul 22, 2019","264.40","268.00","268.20","264.00","13.52M","-1.45%"
"Jul 19, 2019","268.30","274.10","274.25","268.00","7.99M","-1.72%"
"Jul 18, 2019","273.00","272.95","275.10","272.30","9.10M","0.04%"
"Jul 17, 2019","272.90","272.45","273.15","270.70","6.29M","0.35%"
"Jul 16, 2019","271.95","271.00","272.75","270.60","6.36M","0.37%"
"Jul 15, 2019","270.95","275.00","275.60","270.55","8.54M","-1.49%"
"Jul 12, 2019","275.05","275.40","276.45","273.10","10.47M","-0.22%"
"Jul 11, 2019","275.65","274.00","276.90","273.60","8.40M","0.92%"
"Jul 10, 2019","273.15","273.55","275.25","270.75","8.16M","0.02%"
"Jul 09, 2019","273.10","276.95","277.55","272.15","7.71M","-1.57%"
"Jul 08, 2019","277.45","280.15","282.90","275.80","12.17M","-0.72%"
"Jul 05, 2019","279.45","277.65","281.85","268.00","37.05M","0.65%"
"Jul 04, 2019","277.65","277.45","278.25","275.20","9.70M","0.34%"
"Jul 03, 2019","276.70","274.30","277.55","272.15","18.12M","1.04%"
"Jul 02, 2019","273.85","275.35","275.65","273.20","9.98M","-0.40%"
"Jul 01, 2019","274.95","274.40","276.25","274.15","5.04M","0.40%"
"Jun 28, 2019","273.85","274.10","275.45","272.50","8.45M","0.13%"
"Jun 27, 2019","273.50","277.95","278.20","272.80","23.31M","-1.41%"
"Jun 26, 2019","277.40","278.45","278.70","276.35","7.42M","-0.39%"
"Jun 25, 2019","278.50","275.05","280.00","274.25","12.38M","0.81%"
"Jun 24, 2019","276.25","274.25","277.50","274.25","8.94M","0.73%"
"Jun 21, 2019","274.25","276.65","276.65","273.25","18.60M","-0.99%"
"Jun 20, 2019","277.00","277.00","277.95","275.35","10.57M","-0.07%"
